GEOID,NAME,totworkers.all,totworkers.16.19,totworkers.20.24,totworkers.25.44,totworkers.45.54,totworkers.55.59,totworkers.60.64,totworkers.65plus,pubtr.all,pubtr.16.19,pubtr.20.24,pubtr.25.44,pubtr.45.54,pubtr.55.59,pubtr.60.64,pubtr.65plus,county.name
36005004600,"Census Tract 46, Bronx County, New York",612,25,21,366,86,98,16,0,352,0,21,205,28,98,0,0,Bronx
36005004800,"Census Tract 48, Bronx County, New York",1929,103,305,1016,342,25,106,32,1163,67,180,665,177,11,63,0,Bronx
36005005001,"Census Tract 50.01, Bronx County, New York",1470,28,179,830,255,107,27,44,1026,28,118,576,149,94,27,34,Bronx
36005005002,"Census Tract 50.02, Bronx County, New York",2003,24,151,1185,250,169,176,48,1366,24,46,898,151,51,176,20,Bronx
36005005100,"Census Tract 51, Bronx County, New York",1654,0,71,1141,219,96,107,20,1213,0,0,992,124,34,63,0,Bronx
36005005200,"Census Tract 52, Bronx County, New York",754,32,21,429,147,74,28,23,601,32,21,302,141,68,28,9,Bronx
36005005300,"Census Tract 53, Bronx County, New York",1020,0,196,528,228,29,17,22,616,0,143,308,105,29,17,14,Bronx
36005005400,"Census Tract 54, Bronx County, New York",2166,0,386,942,459,152,153,74,1549,0,285,634,351,100,117,62,Bronx
36005005600,"Census Tract 56, Bronx County, New York",841,11,49,434,169,52,85,41,554,3,41,278,105,45,46,36,Bronx
36005005902,"Census Tract 59.02, Bronx County, New York",1032,0,104,601,199,64,39,25,685,0,58,440,89,61,21,16,Bronx
36005006000,"Census Tract 60, Bronx County, New York",509,17,96,117,175,35,57,12,246,17,54,85,46,18,26,0,Bronx
36005006100,"Census Tract 61, Bronx County, New York",1985,0,35,988,504,188,127,143,1146,0,0,416,384,157,61,128,Bronx
36005006200,"Census Tract 62, Bronx County, New York",2348,191,149,1259,601,40,35,73,1653,191,149,821,394,40,0,58,Bronx
36005006301,"Census Tract 63.01, Bronx County, New York",2366,46,317,1163,414,184,158,84,1640,46,278,850,313,83,34,36,Bronx
36005006302,"Census Tract 63.02, Bronx County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bronx
36005006400,"Census Tract 64, Bronx County, New York",1275,25,104,615,378,69,42,42,640,25,104,223,212,19,19,38,Bronx
36005006500,"Census Tract 65, Bronx County, New York",1924,94,223,951,375,130,121,30,1183,43,126,640,227,53,64,30,Bronx
36005006700,"Census Tract 67, Bronx County, New York",2682,20,362,1535,718,0,23,24,1994,20,306,1209,452,0,0,7,Bronx
36005006800,"Census Tract 68, Bronx County, New York",987,0,67,680,169,22,26,23,716,0,51,517,83,16,26,23,Bronx
36005006900,"Census Tract 69, Bronx County, New York",2448,49,375,1049,584,196,76,119,1407,49,242,676,271,21,42,106,Bronx
36005007000,"Census Tract 70, Bronx County, New York",1516,0,206,727,253,170,119,41,887,0,122,347,207,104,82,25,Bronx
36005007100,"Census Tract 71, Bronx County, New York",1205,8,47,696,237,121,76,20,649,8,47,393,118,10,58,15,Bronx
36005007200,"Census Tract 72, Bronx County, New York",2345,0,263,1061,626,243,136,16,1103,0,133,485,313,108,64,0,Bronx
36005007300,"Census Tract 73, Bronx County, New York",1268,62,171,592,202,125,102,14,741,8,97,395,164,33,44,0,Bronx
36005007400,"Census Tract 74, Bronx County, New York",1428,45,184,585,379,39,168,28,700,14,124,293,181,26,34,28,Bronx
36005007500,"Census Tract 75, Bronx County, New York",2212,37,211,1210,417,201,96,40,1437,37,144,915,202,77,38,24,Bronx
36005007600,"Census Tract 76, Bronx County, New York",1996,43,66,1160,230,273,130,94,1213,31,56,708,174,111,71,62,Bronx
36005007700,"Census Tract 77, Bronx County, New York",918,14,145,447,88,138,63,23,428,14,36,220,36,91,25,6,Bronx
36005007800,"Census Tract 78, Bronx County, New York",3232,102,387,1374,830,308,141,90,1878,21,362,740,542,98,49,66,Bronx
36005007900,"Census Tract 79, Bronx County, New York",2239,17,176,1352,421,273,0,0,1381,17,105,858,290,111,0,0,Bronx
36005008300,"Census Tract 83, Bronx County, New York",2460,0,175,1239,525,194,193,134,1363,0,163,748,174,107,56,115,Bronx
36005008400,"Census Tract 84, Bronx County, New York",1359,43,105,756,168,96,38,153,870,33,40,568,44,38,10,137,Bronx
36005008500,"Census Tract 85, Bronx County, New York",1865,16,126,698,713,192,85,35,1394,16,82,465,614,139,57,21,Bronx
36005008600,"Census Tract 86, Bronx County, New York",1243,37,100,337,489,178,36,66,592,37,79,135,233,20,22,66,Bronx
36005008700,"Census Tract 87, Bronx County, New York",2220,48,264,1222,355,206,79,46,1674,48,215,1030,207,156,14,4,Bronx
36005008900,"Census Tract 89, Bronx County, New York",1115,0,87,463,283,216,54,12,531,0,53,231,101,106,40,0,Bronx
36005009000,"Census Tract 90, Bronx County, New York",1053,58,171,412,257,77,26,52,454,24,105,195,79,48,3,0,Bronx
36005009200,"Census Tract 92, Bronx County, New York",2726,75,297,1324,418,353,139,120,1452,52,198,682,231,154,108,27,Bronx
36005009301,"Census Tract 93.01, Bronx County, New York",2063,0,257,1067,384,153,162,40,1340,0,140,739,247,51,133,30,Bronx
36005009302,"Census Tract 93.02, Bronx County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bronx
36005009600,"Census Tract 96, Bronx County, New York",969,14,113,468,198,53,78,45,445,14,28,241,68,30,30,34,Bronx
36005009800,"Census Tract 98, Bronx County, New York",1879,0,60,726,512,294,106,181,883,0,53,293,216,174,36,111,Bronx
36005011000,"Census Tract 110, Bronx County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bronx
36005011502,"Census Tract 115.02, Bronx County, New York",1385,11,176,786,154,105,39,114,984,11,176,501,115,75,15,91,Bronx
36005011701,"Census Tract 117.01, Bronx County, New York",425,0,71,217,76,51,0,10,189,0,48,77,57,7,0,0,Bronx
36005011702,"Census Tract 117.02, Bronx County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bronx
36005011800,"Census Tract 118, Bronx County, New York",2406,164,382,944,634,92,144,46,498,0,113,230,84,25,46,0,Bronx
36005011900,"Census Tract 119, Bronx County, New York",1933,101,326,751,450,76,113,116,1328,71,208,466,369,65,50,99,Bronx
36005012101,"Census Tract 121.01, Bronx County, New York",1309,38,138,647,276,116,65,29,791,38,97,376,117,90,48,25,Bronx
36005012102,"Census Tract 121.02, Bronx County, New York",505,0,33,344,40,4,47,37,383,0,19,267,27,2,31,37,Bronx
36005012300,"Census Tract 123, Bronx County, New York",1963,32,362,894,294,109,245,27,974,32,171,551,141,31,48,0,Bronx
36005012500,"Census Tract 125, Bronx County, New York",1626,34,181,782,351,189,80,9,884,34,90,435,170,114,32,9,Bronx
36005012701,"Census Tract 127.01, Bronx County, New York",818,37,90,376,184,66,46,19,565,37,89,226,122,36,46,9,Bronx
36005012901,"Census Tract 129.01, Bronx County, New York",1629,56,200,813,398,151,11,0,980,3,191,516,168,102,0,0,Bronx
36005013000,"Census Tract 130, Bronx County, New York",781,67,106,353,103,82,40,30,119,0,5,64,12,27,11,0,Bronx
36005013100,"Census Tract 131, Bronx County, New York",2024,18,273,1157,265,189,66,56,1113,18,173,575,100,172,32,43,Bronx
36005013200,"Census Tract 132, Bronx County, New York",3703,59,274,1607,742,700,203,118,1115,54,37,678,208,41,58,39,Bronx
36005013300,"Census Tract 133, Bronx County, New York",2439,19,176,1242,690,167,94,51,1311,19,160,680,299,52,64,37,Bronx
36005013500,"Census Tract 135, Bronx County, New York",1291,30,109,623,262,114,137,16,712,30,81,283,140,90,81,7,Bronx
36005013800,"Census Tract 138, Bronx County, New York",1236,13,86,506,222,205,116,88,235,0,16,118,29,17,48,7,Bronx
36005014100,"Census Tract 141, Bronx County, New York",2429,20,188,1330,525,199,94,73,1469,8,60,889,243,173,57,39,Bronx
36005014300,"Census Tract 143, Bronx County, New York",564,27,36,285,143,35,38,0,362,27,26,193,75,18,23,0,Bronx
36005014400,"Census Tract 144, Bronx County, New York",1671,73,65,748,471,266,38,10,1077,57,55,449,316,174,16,10,Bronx
36005014500,"Census Tract 145, Bronx County, New York",2244,54,336,1385,194,107,157,11,1426,54,168,1003,123,40,38,0,Bronx
36005014701,"Census Tract 147.01, Bronx County, New York",2111,110,328,678,794,134,22,45,996,38,230,266,262,133,22,45,Bronx
36005014702,"Census Tract 147.02, Bronx County, New York",1659,52,419,808,157,127,77,19,1280,47,238,680,98,127,77,13,Bronx
36005014900,"Census Tract 149, Bronx County, New York",1465,0,226,614,256,180,117,72,861,0,96,319,167,142,87,50,Bronx
36005015100,"Census Tract 151, Bronx County, New York",1981,21,199,968,205,264,256,68,1174,21,162,627,100,220,21,23,Bronx
36005015200,"Census Tract 152, Bronx County, New York",1269,6,248,491,355,52,68,49,437,6,94,119,158,25,35,0,Bronx
36005015300,"Census Tract 153, Bronx County, New York",1366,48,53,862,245,88,62,8,715,48,43,385,121,56,62,0,Bronx
36005015500,"Census Tract 155, Bronx County, New York",1198,42,65,589,273,122,99,8,741,19,32,309,221,104,48,8,Bronx
36005015700,"Census Tract 157, Bronx County, New York",2063,5,236,823,426,114,79,380,1606,5,181,655,250,103,49,363,Bronx
36005015800,"Census Tract 158, Bronx County, New York",581,5,31,267,139,90,18,31,196,5,28,98,41,9,4,11,Bronx
36005015900,"Census Tract 159, Bronx County, New York",806,0,85,386,249,70,0,16,352,0,64,173,115,0,0,0,Bronx
36005016000,"Census Tract 160, Bronx County, New York",1918,7,218,689,320,327,207,150,415,0,47,144,55,82,65,22,Bronx
36005016100,"Census Tract 161, Bronx County, New York",1740,0,114,943,351,119,95,118,1182,0,52,656,221,108,76,69,Bronx
36005016200,"Census Tract 162, Bronx County, New York",787,13,159,219,285,26,69,16,274,0,102,70,21,14,53,14,Bronx
36005016300,"Census Tract 163, Bronx County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bronx
36005016400,"Census Tract 164, Bronx County, New York",381,13,4,154,102,23,58,27,84,0,0,50,14,6,14,0,Bronx
36005016500,"Census Tract 165, Bronx County, New York",388,0,23,243,59,43,16,4,196,0,6,133,26,15,16,0,Bronx
36005016600,"Census Tract 166, Bronx County, New York",1082,57,55,501,273,104,55,37,321,32,11,139,58,19,43,19,Bronx
36005016700,"Census Tract 167, Bronx County, New York",1321,36,139,686,341,57,24,38,688,34,30,413,139,49,0,23,Bronx
36005016900,"Census Tract 169, Bronx County, New York",650,26,56,403,115,18,32,0,337,26,30,184,63,18,16,0,Bronx
36005017100,"Census Tract 171, Bronx County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bronx
36005017300,"Census Tract 173, Bronx County, New York",1742,88,275,964,308,77,18,12,1506,51,275,840,257,77,0,6,Bronx
36005017500,"Census Tract 175, Bronx County, New York",2467,78,407,1215,314,134,237,82,1621,78,330,783,174,90,84,82,Bronx
36005017701,"Census Tract 177.01, Bronx County, New York",1799,110,236,881,293,62,131,86,1520,110,195,804,250,37,77,47,Bronx
36005017702,"Census Tract 177.02, Bronx County, New York",1907,83,125,911,332,288,140,28,1128,55,115,539,194,126,77,22,Bronx
36005017901,"Census Tract 179.01, Bronx County, New York",1908,0,205,879,398,182,141,103,1184,0,87,568,293,132,40,64,Bronx
36005017902,"Census Tract 179.02, Bronx County, New York",1713,7,66,960,448,72,112,48,972,0,54,456,341,72,49,0,Bronx
36005018101,"Census Tract 181.01, Bronx County, New York",1324,121,173,790,177,0,43,20,1031,84,162,613,137,0,29,6,Bronx
36005018102,"Census Tract 181.02, Bronx County, New York",1945,19,177,898,447,256,148,0,1259,19,134,548,220,229,109,0,Bronx
36005018301,"Census Tract 183.01, Bronx County, New York",1870,10,169,849,379,125,174,164,1117,10,100,492,226,87,124,78,Bronx
36005018302,"Census Tract 183.02, Bronx County, New York",1808,31,168,986,296,190,57,80,1132,31,139,547,178,137,33,67,Bronx
36005018400,"Census Tract 184, Bronx County, New York",1930,37,91,907,522,249,79,45,667,20,30,354,151,84,11,17,Bronx
36005018501,"Census Tract 185.01, Bronx County, New York",1298,0,94,533,558,43,70,0,955,0,26,362,490,20,57,0,Bronx
36005018502,"Census Tract 185.02, Bronx County, New York",2110,0,208,1181,363,249,105,4,1267,0,172,736,199,116,44,0,Bronx
36005018900,"Census Tract 189, Bronx County, New York",3085,99,437,1801,580,106,46,16,2114,67,316,1232,406,47,46,0,Bronx
36005019300,"Census Tract 193, Bronx County, New York",2490,110,162,1640,233,231,75,39,1811,110,58,1283,146,116,59,39,Bronx
36005019400,"Census Tract 194, Bronx County, New York",894,0,51,401,288,81,37,36,381,0,51,199,87,34,0,10,Bronx
36005019500,"Census Tract 195, Bronx County, New York",2696,15,225,1265,639,254,244,54,2034,0,183,944,514,122,227,44,Bronx
36005019700,"Census Tract 197, Bronx County, New York",2738,111,413,1328,712,67,77,30,2352,111,361,1177,529,67,77,30,Bronx
36005019900,"Census Tract 199, Bronx County, New York",3573,29,93,1800,885,378,279,109,2703,14,93,1304,769,261,153,109,Bronx
36005020000,"Census Tract 200, Bronx County, New York",1991,0,147,1027,476,174,108,59,1135,0,104,518,320,99,84,10,Bronx
36005020100,"Census Tract 201, Bronx County, New York",1341,37,136,616,237,132,67,116,827,37,65,401,178,97,28,21,Bronx
36005020200,"Census Tract 202, Bronx County, New York",1108,0,59,588,239,111,78,33,661,0,25,344,150,53,71,18,Bronx
36005020400,"Census Tract 204, Bronx County, New York",1289,11,79,821,231,76,40,31,542,11,37,353,59,61,13,8,Bronx
36005020501,"Census Tract 205.01, Bronx County, New York",2111,27,85,1275,267,206,202,49,1359,27,58,775,133,206,111,49,Bronx
36005020502,"Census Tract 205.02, Bronx County, New York",1018,42,165,416,141,153,11,90,689,42,148,249,57,123,6,64,Bronx
36005020601,"Census Tract 206.01, Bronx County, New York",953,7,139,474,138,108,49,38,641,0,126,286,101,82,23,23,Bronx
36005020900,"Census Tract 209, Bronx County, New York",1750,14,158,1023,345,131,36,43,1223,0,85,675,253,131,36,43,Bronx
36005021001,"Census Tract 210.01, Bronx County, New York",3757,22,168,1859,765,492,255,196,2561,22,110,1163,588,372,195,111,Bronx
36005021002,"Census Tract 210.02, Bronx County, New York",3889,19,347,1860,776,430,169,288,2385,19,315,1043,420,279,63,246,Bronx
36005021100,"Census Tract 211, Bronx County, New York",2097,57,319,874,431,285,68,63,1353,57,87,697,240,170,39,63,Bronx
36005021200,"Census Tract 212, Bronx County, New York",2463,0,202,1089,552,364,192,64,1703,0,162,743,371,244,136,47,Bronx
36005021301,"Census Tract 213.01, Bronx County, New York",467,28,39,149,146,32,60,13,375,28,34,113,98,29,60,13,Bronx
36005021302,"Census Tract 213.02, Bronx County, New York",1550,0,179,663,496,154,42,16,996,0,136,420,277,105,42,16,Bronx
36005021501,"Census Tract 215.01, Bronx County, New York",1918,24,235,990,395,76,169,29,1276,11,154,582,285,57,158,29,Bronx
36005021502,"Census Tract 215.02, Bronx County, New York",2301,66,206,1071,433,365,145,15,1494,66,100,796,281,141,110,0,Bronx
36005021601,"Census Tract 216.01, Bronx County, New York",1703,38,161,965,341,117,37,44,1179,38,131,672,209,101,13,15,Bronx
36005021602,"Census Tract 216.02, Bronx County, New York",2884,39,127,1445,641,289,206,137,1910,39,119,1069,336,219,67,61,Bronx
36005021700,"Census Tract 217, Bronx County, New York",2262,12,249,1086,528,252,77,58,1467,12,109,704,344,194,57,47,Bronx
36005021800,"Census Tract 218, Bronx County, New York",2909,23,289,1476,510,281,149,181,1578,23,160,859,302,25,133,76,Bronx
36005021900,"Census Tract 219, Bronx County, New York",366,0,63,146,93,38,15,11,257,0,57,97,53,33,6,11,Bronx
36005022000,"Census Tract 220, Bronx County, New York",685,3,109,349,173,17,34,0,428,0,93,237,69,10,19,0,Bronx
36005022101,"Census Tract 221.01, Bronx County, New York",1234,28,116,693,221,94,74,8,806,16,87,470,144,55,34,0,Bronx
36005022102,"Census Tract 221.02, Bronx County, New York",2231,81,245,1093,496,169,110,37,1461,59,158,815,351,54,21,3,Bronx
36005022200,"Census Tract 222, Bronx County, New York",1301,30,160,643,348,73,44,3,878,9,122,449,220,49,26,3,Bronx
36005022300,"Census Tract 223, Bronx County, New York",2029,44,152,1223,235,245,75,55,1464,32,104,851,174,189,75,39,Bronx
36005022401,"Census Tract 224.01, Bronx County, New York",1088,15,41,576,163,151,59,83,649,15,41,374,58,77,16,68,Bronx
36005022403,"Census Tract 224.03, Bronx County, New York",1449,6,81,934,121,166,107,34,884,6,49,542,104,103,46,34,Bronx
36005022404,"Census Tract 224.04, Bronx County, New York",2223,40,103,1137,574,259,53,57,1312,35,58,613,324,201,46,35,Bronx
36005022500,"Census Tract 225, Bronx County, New York",2992,42,369,1587,543,281,83,87,1901,42,260,963,336,193,57,50,Bronx
36005022701,"Census Tract 227.01, Bronx County, New York",1945,0,224,836,579,146,73,87,1400,0,224,657,282,130,37,70,Bronx
36005022702,"Census Tract 227.02, Bronx County, New York",601,0,12,309,152,76,13,39,413,0,12,262,104,27,0,8,Bronx
36005022703,"Census Tract 227.03, Bronx County, New York",767,0,40,508,98,51,35,35,397,0,26,274,33,26,16,22,Bronx
36005022800,"Census Tract 228, Bronx County, New York",3066,110,150,1574,721,223,147,141,1914,108,28,1076,433,118,127,24,Bronx
36005022901,"Census Tract 229.01, Bronx County, New York",1817,28,76,932,619,95,58,9,1206,28,57,651,374,87,0,9,Bronx
36005022902,"Census Tract 229.02, Bronx County, New York",1483,0,98,975,188,116,20,86,1110,0,87,733,175,53,0,62,Bronx
36005023000,"Census Tract 230, Bronx County, New York",1194,0,142,707,185,92,32,36,619,0,124,382,70,7,15,21,Bronx
36005023100,"Census Tract 231, Bronx County, New York",488,26,50,219,79,58,18,38,303,26,42,143,51,12,3,26,Bronx
36005023200,"Census Tract 232, Bronx County, New York",1023,22,119,385,244,117,75,61,502,22,41,213,117,63,23,23,Bronx
36005023301,"Census Tract 233.01, Bronx County, New York",1608,32,271,611,415,182,81,16,1141,0,226,457,275,110,57,16,Bronx
36005023302,"Census Tract 233.02, Bronx County, New York",1430,29,181,685,336,100,56,43,1104,29,181,539,242,73,29,11,Bronx
36005023501,"Census Tract 235.01, Bronx County, New York",1192,0,152,407,353,67,165,48,779,0,152,368,152,16,83,8,Bronx
36005023502,"Census Tract 235.02, Bronx County, New York",1752,12,195,775,451,132,135,52,1145,12,141,522,253,100,65,52,Bronx
36005023600,"Census Tract 236, Bronx County, New York",670,4,51,422,130,32,8,23,298,0,29,149,85,19,8,8,Bronx
36005023702,"Census Tract 237.02, Bronx County, New York",501,0,41,294,83,63,0,20,313,0,13,209,61,25,0,5,Bronx
36005023703,"Census Tract 237.03, Bronx County, New York",1675,61,199,770,477,123,45,0,1252,43,136,655,269,104,45,0,Bronx
36005023704,"Census Tract 237.04, Bronx County, New York",1213,35,140,533,350,46,60,49,820,13,140,376,187,46,47,11,Bronx
36005023800,"Census Tract 238, Bronx County, New York",1121,24,138,641,168,46,67,37,497,0,35,310,82,20,44,6,Bronx
36005023900,"Census Tract 239, Bronx County, New York",3173,53,279,1538,726,302,182,93,2150,53,248,1045,500,193,18,93,Bronx
36005024000,"Census Tract 240, Bronx County, New York",1740,11,76,942,372,179,89,71,935,0,17,636,149,86,47,0,Bronx
36005024100,"Census Tract 241, Bronx County, New York",2644,19,343,1298,570,202,128,84,1750,12,270,858,299,141,121,49,Bronx
36005024300,"Census Tract 243, Bronx County, New York",1876,21,181,954,508,88,86,38,1338,17,94,709,394,54,42,28,Bronx
